"2422","eAKfE","4","14.0","2025-03-08T15:19:46.899098+03:00[Europe/Moscow]","73.32901735796787","39","0","","STRATOCRACY","VERY_HIGH","35"
"2423","HALMb","2","11.0","2025-03-08T15:19:46.900540+03:00[Europe/Moscow]","23.136307608055496","3","26","","ARISTOCRACY","NIGHTMARE","85"
"2424","XceYV","14","3.0","2025-03-08T15:19:46.902276+03:00[Europe/Moscow]","56.08916136926906","49","32","","ARISTOCRACY","VERY_HIGH","65"
"2425","TluAZ","1","17.0","2025-03-08T15:19:46.903646+03:00[Europe/Moscow]","44.04720463140074","60","84","","ARISTOCRACY","VERY_HIGH","94"
"2426","qmZfD","14","17.0","2025-03-08T15:19:46.904983+03:00[Europe/Moscow]","33.45871344164296","20","25","","TELLUROCRACY","NIGHTMARE","6"
"2427","ZUUaM","3","7.0","2025-03-08T15:19:46.906331+03:00[Europe/Moscow]","90.3512189557072","37","17","","ARISTOCRACY","VERY_HIGH","46"
"2428","Tenyx","14","5.0","2025-03-08T15:19:46.907685+03:00[Europe/Moscow]","42.357370696602544","60","99","","STRATOCRACY","NIGHTMARE","85"
"2429","yQyXy","3","4.0","2025-03-08T15:19:46.909034+03:00[Europe/Moscow]","23.227988124175713","78","76","","TELLUROCRACY","NIGHTMARE","19"
"2430","cIOtr","17","12.0","2025-03-08T15:19:46.910381+03:00[Europe/Moscow]","4.457894995341826","60","95","","ARISTOCRACY","HIGH","7"
"2431","blOzj","3","7.0","2025-03-08T15:19:46.911761+03:00[Europe/Moscow]","17.222019427948","28","60","","ARISTOCRACY","HIGH","11"
"2432","lpyEq","6","16.0","2025-03-08T15:19:46.913199+03:00[Europe/Moscow]","91.90251050018551","5","52","","TELLUROCRACY","HIGH","78"
"2433","Qcbql","14","13.0","2025-03-08T15:19:46.914636+03:00[Europe/Moscow]","11.633252947571638","63","15","","ARISTOCRACY","NIGHTMARE","97"
"2434","IMGhk","13","1.0","2025-03-08T15:19:46.916093+03:00[Europe/Moscow]","28.48427673009105","7","55","","ARISTOCRACY","VERY_HIGH","39"
"2435","mxNkE","12","14.0","2025-03-08T15:19:46.917527+03:00[Europe/Moscow]","87.58098456326688","50","38","","STRATOCRACY","HIGH","60"
"2436","cZhRc","12","15.0","2025-03-08T15:19:46.918970+03:00[Europe/Moscow]","55.46514850340406","90","31","","TELLUROCRACY","HIGH","18"
"2437","YDSIS","0","2.0","2025-03-08T15:19:46.920417+03:00[Europe/Moscow]","37.657099137606245","54","87","","STRATOCRACY","HIGH","23"
"2438","ATClZ","6","11.0","2025-03-08T15:19:46.921859+03:00[Europe/Moscow]","78.4095377646456","82","93","","TELLUROCRACY","NIGHTMARE","20"
"2439","PByyS","14","5.0","2025-03-08T15:19:46.923314+03:00[Europe/Moscow]","68.2289988057297","56","76","","TELLUROCRACY","VERY_HIGH","40"
"2440","FvGLO","2","9.0","2025-03-08T15:19:46.924753+03:00[Europe/Moscow]","95.4941850217354","46","40","","STRATOCRACY","HIGH","55"
"2441","YCTAi","9","17.0","2025-03-08T15:19:46.926198+03:00[Europe/Moscow]","94.47219221080829","98","94","","TELLUROCRACY","VERY_HIGH","38"
"2442","upsAg","11","0.0","2025-03-08T15:19:46.927644+03:00[Europe/Moscow]","88.71216557629393","13","1","","STRATOCRACY","VERY_HIGH","55"
"2443","XVlwF","14","5.0","2025-03-08T15:19:46.929096+03:00[Europe/Moscow]","55.10703792057667","34","47","","ARISTOCRACY","NIGHTMARE","30"
"2445","wXccf","6","14.0","2025-03-08T15:19:46.930540+03:00[Europe/Moscow]","87.58367024914273","81","98","","ARISTOCRACY","NIGHTMARE","48"
"2446","DRpNp","5","13.0","2025-03-08T15:19:46.931987+03:00[Europe/Moscow]","86.79144167713672","80","94","","ARISTOCRACY","HIGH","7"
"2447","UkhRh","2","12.0","2025-03-08T15:19:46.933658+03:00[Europe/Moscow]","65.10362166253523","64","7","","STRATOCRACY","NIGHTMARE","96"
"2448","FQmWz","1","15.0","2025-03-08T15:19:46.935037+03:00[Europe/Moscow]","80.89673578425408","95","5","","STRATOCRACY","VERY_HIGH","91"
"2449","HsXlB","13","2.0","2025-03-08T15:19:46.936408+03:00[Europe/Moscow]","4.38625826946012","94","57","","ARISTOCRACY","HIGH","83"
"2450","xOcmb","12","9.0","2025-03-08T15:19:46.937858+03:00[Europe/Moscow]","27.436961868129174","82","11","","ARISTOCRACY","VERY_HIGH","70"
"2451","nBaoj","17","0.0","2025-03-08T15:19:46.939310+03:00[Europe/Moscow]","7.482637092850519","81","67","","ARISTOCRACY","VERY_HIGH","4"
"2452","nZosK","14","16.0","2025-03-08T15:19:46.940782+03:00[Europe/Moscow]","40.42781454187997","38","99","","ARISTOCRACY","NIGHTMARE","86"
"2453","Hcwzp","15","13.0","2025-03-08T15:19:46.942239+03:00[Europe/Moscow]","2.208898072537757","76","92","","ARISTOCRACY","HIGH","53"
"2454","cIsoO","6","10.0","2025-03-08T15:19:46.943728+03:00[Europe/Moscow]","58.18802916140863","19","1","","TELLUROCRACY","HIGH","28"
"2455","DgWjO","4","7.0","2025-03-08T15:19:46.945203+03:00[Europe/Moscow]","93.91590500135867","10","75","","TELLUROCRACY","NIGHTMARE","73"
"2456","MnLfx","13","1.0","2025-03-08T15:19:46.946658+03:00[Europe/Moscow]","98.64281290859773","1","51","","TELLUROCRACY","NIGHTMARE","56"
"2457","MJVmo","3","14.0","2025-03-08T15:19:46.948114+03:00[Europe/Moscow]","36.331316878250554","77","53","","TELLUROCRACY","NIGHTMARE","33"
"2458","ZDDVB","16","4.0","2025-03-08T15:19:46.949570+03:00[Europe/Moscow]","68.31732786941662","30","56","","STRATOCRACY","VERY_HIGH","47"
"2459","LAmXr","0","12.0","2025-03-08T15:19:46.951026+03:00[Europe/Moscow]","71.1048369304832","99","56","","STRATOCRACY","NIGHTMARE","83"
"2460","nndUF","13","7.0","2025-03-08T15:19:46.952489+03:00[Europe/Moscow]","94.42634059697636","24","47","","ARISTOCRACY","HIGH","61"
"2461","lEQAp","7","13.0","2025-03-08T15:19:46.953945+03:00[Europe/Moscow]","74.45690180152567","28","69","","TELLUROCRACY","NIGHTMARE","52"
"2462","LSyvc","9","12.0","2025-03-08T15:19:46.955398+03:00[Europe/Moscow]","99.17323259755685","59","42","","STRATOCRACY","HIGH","51"
"2463","wWAFt","2","0.0","2025-03-08T15:19:46.956857+03:00[Europe/Moscow]","84.97560666648597","4","58","","ARISTOCRACY","NIGHTMARE","76"
"2464","wVhdr","16","11.0","2025-03-08T15:19:46.958317+03:00[Europe/Moscow]","81.95351886038328","22","66","","ARISTOCRACY","HIGH","40"
"2465","riWTF","3","2.0","2025-03-08T15:19:46.959768+03:00[Europe/Moscow]","69.12622673463889","22","1","","ARISTOCRACY","VERY_HIGH","92"
"2466","GcGZG","9","13.0","2025-03-08T15:19:46.961236+03:00[Europe/Moscow]","18.61513754209796","24","53","","TELLUROCRACY","HIGH","54"
"2467","CwYDc","14","2.0","2025-03-08T15:19:46.962690+03:00[Europe/Moscow]","10.432148677123754","77","69","","STRATOCRACY","VERY_HIGH","6"
"2468","ijRNH","3","6.0","2025-03-08T15:19:46.964417+03:00[Europe/Moscow]","27.259722408675447","37","25","","TELLUROCRACY","HIGH","49"
"2469","WLerd","7","11.0","2025-03-08T15:19:46.965884+03:00[Europe/Moscow]","84.55565307974491","40","38","","STRATOCRACY","VERY_HIGH","20"
"2470","wkNOc","10","6.0","2025-03-08T15:19:46.967311+03:00[Europe/Moscow]","87.27618590709477","5","74","","ARISTOCRACY","NIGHTMARE","74"
"2471","AAbqi","10","15.0","2025-03-08T15:19:46.968727+03:00[Europe/Moscow]","5.651431947958107","66","33","","ARISTOCRACY","NIGHTMARE","38"
"2472","bNmtN","2","6.0","2025-03-08T15:19:46.970111+03:00[Europe/Moscow]","32.37988205970051","71","78","","ARISTOCRACY","NIGHTMARE","20"
"2473","SYgFI","13","15.0","2025-03-08T15:19:46.971542+03:00[Europe/Moscow]","99.38533525098046","75","2","","TELLUROCRACY","NIGHTMARE","95"
"2474","LkjCl","13","5.0","2025-03-08T15:19:46.973044+03:00[Europe/Moscow]","69.38774684407583","96","41","","STRATOCRACY","HIGH","32"
"2475","GfwoN","10","4.0","2025-03-08T15:19:46.974551+03:00[Europe/Moscow]","74.90530903048278","33","65","","ARISTOCRACY","HIGH","91"
"2476","LXyDH","7","8.0","2025-03-08T15:19:46.975939+03:00[Europe/Moscow]","2.2917434003367765","93","44","","STRATOCRACY","HIGH","29"
"2477","GiFyx","14","17.0","2025-03-08T15:19:46.977318+03:00[Europe/Moscow]","31.82103674381327","34","45","","ARISTOCRACY","NIGHTMARE","39"
"2478","CFQdm","0","15.0","2025-03-08T15:19:46.978829+03:00[Europe/Moscow]","65.90005623611599","66","24","","STRATOCRACY","HIGH","25"
"2479","fXFTo","13","1.0","2025-03-08T15:19:46.980257+03:00[Europe/Moscow]","48.89337459821276","41","41","","TELLUROCRACY","HIGH","75"
"2480","slZDa","10","0.0","2025-03-08T15:19:46.981753+03:00[Europe/Moscow]","94.89746816263202","34","30","","TELLUROCRACY","HIGH","2"
"2481","YypyU","14","4.0","2025-03-08T15:19:46.983249+03:00[Europe/Moscow]","58.65410780754296","27","69","","TELLUROCRACY","VERY_HIGH","56"
"2482","QFetX","8","10.0","2025-03-08T15:19:46.984687+03:00[Europe/Moscow]","72.63336649486736","36","74","","ARISTOCRACY","HIGH","21"
"2483","FsOUQ","6","13.0","2025-03-08T15:19:46.986194+03:00[Europe/Moscow]","16.571181752673382","79","24","","STRATOCRACY","NIGHTMARE","80"
"2484","EtuZG","11","1.0","2025-03-08T15:19:46.987649+03:00[Europe/Moscow]","19.27793261057664","42","74","","STRATOCRACY","VERY_HIGH","92"
"2485","Oatpc","6","12.0","2025-03-08T15:19:46.989068+03:00[Europe/Moscow]","24.644028283453167","69","89","","TELLUROCRACY","NIGHTMARE","37"
"2486","WRxgk","16","8.0","2025-03-08T15:19:46.990637+03:00[Europe/Moscow]","91.19398518432274","68","14","","ARISTOCRACY","NIGHTMARE","7"
"2487","vcvGD","13","13.0","2025-03-08T15:19:46.992145+03:00[Europe/Moscow]","67.45817959491794","10","36","","STRATOCRACY","NIGHTMARE","6"
"2488","VaxJJ","16","2.0","2025-03-08T15:19:46.993936+03:00[Europe/Moscow]","72.45410591778118","44","30","","ARISTOCRACY","HIGH","95"
"2489","wmGaJ","6","12.0","2025-03-08T15:19:46.995463+03:00[Europe/Moscow]","63.74785993899839","60","21","","ARISTOCRACY","NIGHTMARE","88"
"2490","BtGza","14","7.0","2025-03-08T15:19:46.996948+03:00[Europe/Moscow]","45.38958712796204","13","61","","ARISTOCRACY","NIGHTMARE","4"
"2491","xeLDF","16","9.0","2025-03-08T15:19:46.998480+03:00[Europe/Moscow]","28.409789594911516","67","8","","ARISTOCRACY","VERY_HIGH","39"
"2492","GhqjM","4","6.0","2025-03-08T15:19:46.999968+03:00[Europe/Moscow]","29.88988145804482","41","61","","TELLUROCRACY","VERY_HIGH","8"
"2493","MEVkJ","0","1.0","2025-03-08T15:19:47.001490+03:00[Europe/Moscow]","78.68100515500196","13","80","","TELLUROCRACY","HIGH","70"
"2494","HSSfO","13","10.0","2025-03-08T15:19:47.003046+03:00[Europe/Moscow]","80.87816416683621","75","11","","TELLUROCRACY","VERY_HIGH","20"
"2495","CkZIu","7","9.0","2025-03-08T15:19:47.004513+03:00[Europe/Moscow]","3.8379358456359314","46","52","","STRATOCRACY","NIGHTMARE","20"
"2496","rfVLJ","11","8.0","2025-03-08T15:19:47.006017+03:00[Europe/Moscow]","29.970743244027155","42","20","","STRATOCRACY","HIGH","42"
"2497","nxlmo","9","7.0","2025-03-08T15:19:47.007543+03:00[Europe/Moscow]","50.29363492270041","42","94","","STRATOCRACY","VERY_HIGH","35"
"2498","TTQOU","14","6.0","2025-03-08T15:19:47.009045+03:00[Europe/Moscow]","50.784999460413715","80","21","","ARISTOCRACY","VERY_HIGH","4"
"2499","OBNhk","10","9.0","2025-03-08T15:19:47.010625+03:00[Europe/Moscow]","53.36446536070483","48","33","","STRATOCRACY","HIGH","65"
"2500","XvCkm","7","6.0","2025-03-08T15:19:47.012064+03:00[Europe/Moscow]","17.692641181067657","93","34","","ARISTOCRACY","VERY_HIGH","27"
"2501","mYUau","3","6.0","2025-03-08T15:19:47.013478+03:00[Europe/Moscow]","73.2471763020883","39","90","","ARISTOCRACY","NIGHTMARE","95"
"2502","NxJhV","11","5.0","2025-03-08T15:19:47.015055+03:00[Europe/Moscow]","15.02202975268585","62","72","","STRATOCRACY","VERY_HIGH","27"
"2503","PZAFR","5","15.0","2025-03-08T15:19:47.016465+03:00[Europe/Moscow]","65.89178318809846","78","56","","TELLUROCRACY","VERY_HIGH","14"
"2504","fyYJT","1","6.0","2025-03-08T15:19:47.017931+03:00[Europe/Moscow]","37.795428314100874","82","15","","ARISTOCRACY","VERY_HIGH","92"
"2505","ppOgA","2","10.0","2025-03-08T15:19:47.019495+03:00[Europe/Moscow]","39.47520367194674","98","8","","ARISTOCRACY","NIGHTMARE","71"
"2506","oWQBy","12","14.0","2025-03-08T15:19:47.020921+03:00[Europe/Moscow]","6.043971319485141","3","98","","TELLUROCRACY","VERY_HIGH","1"
"2507","bpntu","5","16.0","2025-03-08T15:19:47.022397+03:00[Europe/Moscow]","14.075119872356002","15","80","","TELLUROCRACY","VERY_HIGH","44"
"2508","EIZEK","10","7.0","2025-03-08T15:19:47.023884+03:00[Europe/Moscow]","92.57527769313745","5","67","","STRATOCRACY","NIGHTMARE","95"
"2509","iQAZU","14","14.0","2025-03-08T15:19:47.025593+03:00[Europe/Moscow]","15.913145529693795","67","32","","STRATOCRACY","HIGH","87"
"2510","YdJoC","12","6.0","2025-03-08T15:19:47.027136+03:00[Europe/Moscow]","38.7755946261967","92","12","","STRATOCRACY","NIGHTMARE","6"
"2511","ZQDMQ","5","5.0","2025-03-08T15:19:47.028535+03:00[Europe/Moscow]","98.18075976312501","94","23","","TELLUROCRACY","HIGH","56"
"2512","llYsg","4","2.0","2025-03-08T15:19:47.030046+03:00[Europe/Moscow]","4.6104089384589875","30","64","","STRATOCRACY","NIGHTMARE","37"
"2513","PBlwD","6","7.0","2025-03-08T15:19:47.031587+03:00[Europe/Moscow]","87.98116830777545","24","60","","TELLUROCRACY","VERY_HIGH","24"
"2514","MFxfL","17","16.0","2025-03-08T15:19:47.033048+03:00[Europe/Moscow]","67.44451968652656","79","75","","ARISTOCRACY","HIGH","2"
"2515","FUTeX","10","1.0","2025-03-08T15:19:47.034620+03:00[Europe/Moscow]","13.314654407928517","67","26","","STRATOCRACY","NIGHTMARE","20"
"2516","WdLOd","7","7.0","2025-03-08T15:19:47.036129+03:00[Europe/Moscow]","49.634533935358185","10","22","","ARISTOCRACY","NIGHTMARE","1"
"2517","yLbik","16","8.0","2025-03-08T15:19:47.037568+03:00[Europe/Moscow]","65.30458861503213","30","43","","STRATOCRACY","VERY_HIGH","46"
"2518","Xzcyi","4","17.0","2025-03-08T15:19:47.039122+03:00[Europe/Moscow]","17.05388660412659","55","63","","STRATOCRACY","VERY_HIGH","30"
"2519","ljtFB","10","11.0","2025-03-08T15:19:47.040545+03:00[Europe/Moscow]","99.00575772268793","49","89","","STRATOCRACY","HIGH","45"
"2520","lphoJ","1","15.0","2025-03-08T15:19:47.042002+03:00[Europe/Moscow]","49.792368875907734","2","78","","STRATOCRACY","NIGHTMARE","70"
"2521","rVeKj","16","2.0","2025-03-08T15:19:47.043511+03:00[Europe/Moscow]","71.15622826888192","84","74","","ARISTOCRACY","VERY_HIGH","58"
"2522","HkvoR","15","9.0","2025-03-08T15:19:47.044996+03:00[Europe/Moscow]","42.2293246967458","74","58","","ARISTOCRACY","NIGHTMARE","31"
"2523","CRhJx","3","15.0","2025-03-08T15:19:47.046519+03:00[Europe/Moscow]","55.12847812059797","44","5","","STRATOCRACY","VERY_HIGH","13"
"2524","qoQCt","16","3.0","2025-03-08T15:19:47.048011+03:00[Europe/Moscow]","42.51161835229913","16","56","","TELLUROCRACY","NIGHTMARE","40"
"2525","GMXAT","16","5.0","2025-03-08T15:19:47.049442+03:00[Europe/Moscow]","62.10506129158133","96","97","","ARISTOCRACY","HIGH","54"
"2527","kiopK","16","17.0","2025-03-08T15:19:47.051034+03:00[Europe/Moscow]","33.14861633038846","20","29","","STRATOCRACY","NIGHTMARE","81"
"2528","cCErB","8","13.0","2025-03-08T15:19:47.052536+03:00[Europe/Moscow]","65.22577499394438","97","86","","TELLUROCRACY","NIGHTMARE","27"
"2529","SIrCh","1","12.0","2025-03-08T15:19:47.054062+03:00[Europe/Moscow]","49.35553519890813","46","68","","STRATOCRACY","NIGHTMARE","81"
"2530","bRoPp","0","2.0","2025-03-08T15:19:47.055926+03:00[Europe/Moscow]","77.46987739923145","47","61","","ARISTOCRACY","VERY_HIGH","71"
"2531","rFykD","5","6.0","2025-03-08T15:19:47.057364+03:00[Europe/Moscow]","36.67716247788525","85","91","","ARISTOCRACY","VERY_HIGH","46"
"2532","zEnER","16","4.0","2025-03-08T15:19:47.058937+03:00[Europe/Moscow]","21.182127686895","8","6","","ARISTOCRACY","HIGH","17"
"2534","oRtdI","2","5.0","2025-03-08T15:19:47.060364+03:00[Europe/Moscow]","87.44843344142063","37","7","","ARISTOCRACY","VERY_HIGH","77"
"2535","bPhyo","5","16.0","2025-03-08T15:19:47.061794+03:00[Europe/Moscow]","90.31633680812456","59","18","","ARISTOCRACY","NIGHTMARE","31"
"2536","NwSzv","2","12.0","2025-03-08T15:19:47.063345+03:00[Europe/Moscow]","16.569359865732235","71","55","","TELLUROCRACY","VERY_HIGH","41"
"2538","lotyZ","8","9.0","2025-03-08T15:19:47.064765+03:00[Europe/Moscow]","75.8837202990356","6","48","","STRATOCRACY","HIGH","24"
"2539","fXeyX","4","4.0","2025-03-08T15:19:47.066257+03:00[Europe/Moscow]","60.78222303501698","68","24","","ARISTOCRACY","NIGHTMARE","28"
"2540","ZFdnr","8","8.0","2025-03-08T15:19:47.067826+03:00[Europe/Moscow]","84.19908695805721","82","35","","TELLUROCRACY","NIGHTMARE","44"
"2541","vUVSq","14","2.0","2025-03-08T15:19:47.069332+03:00[Europe/Moscow]","14.395452347487437","40","69","","TELLUROCRACY","HIGH","41"
"2542","sJMlV","6","3.0","2025-03-08T15:19:47.070897+03:00[Europe/Moscow]","27.72362923813857","28","0","","TELLUROCRACY","NIGHTMARE","23"
"2543","pwtZh","2","7.0","2025-03-08T15:19:47.072348+03:00[Europe/Moscow]","39.28841669377634","97","8","","ARISTOCRACY","VERY_HIGH","15"
"2544","tEkou","15","0.0","2025-03-08T15:19:47.073916+03:00[Europe/Moscow]","33.975731608070646","10","30","","ARISTOCRACY","VERY_HIGH","83"
"2545","bQDIe","13","7.0","2025-03-08T15:19:47.075376+03:00[Europe/Moscow]","37.84787191869934","17","28","","STRATOCRACY","NIGHTMARE","89"
"2546","pxQUi","8","5.0","2025-03-08T15:19:47.076840+03:00[Europe/Moscow]","88.60484997171592","36","90","","STRATOCRACY","VERY_HIGH","32"
"2547","VFtOk","2","0.0","2025-03-08T15:19:47.078282+03:00[Europe/Moscow]","19.175011406077815","67","33","","ARISTOCRACY","NIGHTMARE","33"
"2548","JRqrY","4","12.0","2025-03-08T15:19:47.079726+03:00[Europe/Moscow]","95.38911332651875","39","61","","ARISTOCRACY","VERY_HIGH","97"
"2549","tQVKc","7","0.0","2025-03-08T15:19:47.081160+03:00[Europe/Moscow]","55.41090856951515","86","6","","ARISTOCRACY","HIGH","36"
"2550","cRHAj","3","14.0","2025-03-08T15:19:47.082607+03:00[Europe/Moscow]","91.8822040390739","51","97","","TELLUROCRACY","HIGH","88"
"2551","UZxpO","15","10.0","2025-03-08T15:19:47.084063+03:00[Europe/Moscow]","27.7673238264766","44","97","","STRATOCRACY","NIGHTMARE","78"
"2552","hoRTK","11","3.0","2025-03-08T15:19:47.085637+03:00[Europe/Moscow]","42.26409531414066","32","54","","TELLUROCRACY","HIGH","10"
"2553","dttba","14","6.0","2025-03-08T15:19:47.087398+03:00[Europe/Moscow]","55.936574931673164","93","93","","STRATOCRACY","VERY_HIGH","84"
"2554","wxxiP","15","15.0","2025-03-08T15:19:47.088851+03:00[Europe/Moscow]","34.90721991051796","68","70","","ARISTOCRACY","NIGHTMARE","6"
"2555","QuKjP","16","12.0","2025-03-08T15:19:47.090297+03:00[Europe/Moscow]","96.4487450001027","79","23","","TELLUROCRACY","NIGHTMARE","52"
"2556","lHEXm","3","1.0","2025-03-08T15:19:47.091755+03:00[Europe/Moscow]","15.001713534667694","95","40","","TELLUROCRACY","HIGH","66"
"2557","LwXrq","1","3.0","2025-03-08T15:19:47.093211+03:00[Europe/Moscow]","34.31396489532761","43","27","","STRATOCRACY","VERY_HIGH","14"
"2559","TQyzV","9","13.0","2025-03-08T15:19:47.094727+03:00[Europe/Moscow]","77.93206749115718","40","12","","STRATOCRACY","NIGHTMARE","88"
"2560","lShUy","0","17.0","2025-03-08T15:19:47.096297+03:00[Europe/Moscow]","80.54611066794241","97","99","","TELLUROCRACY","NIGHTMARE","7"
"2561","MBKoA","15","16.0","2025-03-08T15:19:47.097862+03:00[Europe/Moscow]","99.77147824765369","28","70","","STRATOCRACY","VERY_HIGH","26"
"2562","ehikJ","12","7.0","2025-03-08T15:19:47.099449+03:00[Europe/Moscow]","98.88137713381045","16","12","","ARISTOCRACY","NIGHTMARE","16"
"2563","iLKvm","5","3.0","2025-03-08T15:19:47.100992+03:00[Europe/Moscow]","44.71366632647056","88","52","","STRATOCRACY","NIGHTMARE","27"
"2564","HzVyT","17","12.0","2025-03-08T15:19:47.102511+03:00[Europe/Moscow]","95.31169629391741","65","42","","STRATOCRACY","VERY_HIGH","53"
"2565","sObxY","11","10.0","2025-03-08T15:19:47.103983+03:00[Europe/Moscow]","54.22907301465331","34","96","","ARISTOCRACY","HIGH","15"
"2566","wMPCi","8","16.0","2025-03-08T15:19:47.105438+03:00[Europe/Moscow]","40.20172801628414","53","92","","STRATOCRACY","HIGH","64"
"2567","YHlKT","8","16.0","2025-03-08T15:19:47.106899+03:00[Europe/Moscow]","27.694931542422417","5","71","","STRATOCRACY","HIGH","18"
"2568","UpWVp","6","17.0","2025-03-08T15:19:47.108748+03:00[Europe/Moscow]","61.3048715843209","51","70","","TELLUROCRACY","VERY_HIGH","33"
"2569","dnlzn","9","16.0","2025-03-08T15:19:47.112147+03:00[Europe/Moscow]","62.184947951073475","90","43","","TELLUROCRACY","NIGHTMARE","11"
"2570","qdSwX","14","6.0","2025-03-08T15:19:47.113753+03:00[Europe/Moscow]","53.0642198867865","57","48","","ARISTOCRACY","NIGHTMARE","99"
"2571","QISxs","17","15.0","2025-03-08T15:19:47.115255+03:00[Europe/Moscow]","78.95530579256729","87","68","","ARISTOCRACY","VERY_HIGH","64"
"2572","ywXmJ","17","0.0","2025-03-08T15:19:47.116841+03:00[Europe/Moscow]","90.67471824606548","59","71","","ARISTOCRACY","VERY_HIGH","73"
"2573","VFiAY","8","16.0","2025-03-08T15:19:47.118457+03:00[Europe/Moscow]","58.621035644136846","36","37","","TELLUROCRACY","NIGHTMARE","64"
"2575","PhEyL","14","10.0","2025-03-08T15:19:47.120234+03:00[Europe/Moscow]","67.66130021734973","36","81","","ARISTOCRACY","HIGH","55"
"2576","cqTzL","12","12.0","2025-03-08T15:19:47.121763+03:00[Europe/Moscow]","18.92701159987076","60","33","","ARISTOCRACY","HIGH","56"
"2577","xUndu","4","2.0","2025-03-08T15:19:47.123308+03:00[Europe/Moscow]","66.41164981640972","20","91","","STRATOCRACY","VERY_HIGH","78"
"2578","PVnIy","10","17.0","2025-03-08T15:19:47.124841+03:00[Europe/Moscow]","59.02189506388235","79","10","","STRATOCRACY","NIGHTMARE","20"
"2579","HrgUq","16","11.0","2025-03-08T15:19:47.126313+03:00[Europe/Moscow]","43.095890462027405","37","49","","STRATOCRACY","HIGH","30"
"2580","qIrjy","16","17.0","2025-03-08T15:19:47.127792+03:00[Europe/Moscow]","32.03594636230549","46","86","","STRATOCRACY","VERY_HIGH","97"
"2581","yPEze","6","3.0","2025-03-08T15:19:47.129246+03:00[Europe/Moscow]","19.719694860655157","40","21","","ARISTOCRACY","HIGH","18"
"2582","BNYix","5","4.0","2025-03-08T15:19:47.130696+03:00[Europe/Moscow]","80.075876942896","98","34","","STRATOCRACY","VERY_HIGH","26"
"2583","NnKCJ","8","6.0","2025-03-08T15:19:47.132165+03:00[Europe/Moscow]","23.792628046224163","2","2","","TELLUROCRACY","HIGH","88"
"2584","hsfjr","6","9.0","2025-03-08T15:19:47.133665+03:00[Europe/Moscow]","97.68793426966165","94","11","","ARISTOCRACY","HIGH","2"
"2585","pXLte","16","1.0","2025-03-08T15:19:47.135177+03:00[Europe/Moscow]","14.864798328331863","20","53","","TELLUROCRACY","HIGH","28"
"2586","SDpKQ","7","4.0","2025-03-08T15:19:47.136636+03:00[Europe/Moscow]","94.88579586383622","66","72","","TELLUROCRACY","NIGHTMARE","50"
"2587","WllIM","15","3.0","2025-03-08T15:19:47.138086+03:00[Europe/Moscow]","96.75887418663847","94","81","","STRATOCRACY","HIGH","20"
"2588","jXtUB","15","6.0","2025-03-08T15:19:47.139592+03:00[Europe/Moscow]","15.891855406343591","43","60","","STRATOCRACY","HIGH","2"
"2589","blXRj","13","16.0","2025-03-08T15:19:47.141074+03:00[Europe/Moscow]","35.14773342639328","55","97","","ARISTOCRACY","HIGH","58"
"2590","ecnxV","9","2.0","2025-03-08T15:19:47.142632+03:00[Europe/Moscow]","13.955005280882249","24","99","","ARISTOCRACY","NIGHTMARE","13"
"2591","uKTHi","13","6.0","2025-03-08T15:19:47.144168+03:00[Europe/Moscow]","35.77252480394171","94","46","","STRATOCRACY","HIGH","34"
"2592","vHESc","17","10.0","2025-03-08T15:19:47.145708+03:00[Europe/Moscow]","29.19015888402977","3","99","","STRATOCRACY","NIGHTMARE","85"
"2593","jkgpB","13","11.0","2025-03-08T15:19:47.147247+03:00[Europe/Moscow]","21.11552577166026","78","14","","TELLUROCRACY","NIGHTMARE","70"
"2594","lDfTq","12","14.0","2025-03-08T15:19:47.148805+03:00[Europe/Moscow]","59.8417021456971","63","3","","STRATOCRACY","VERY_HIGH","1"
"2595","hVVdA","17","12.0","2025-03-08T15:19:47.150604+03:00[Europe/Moscow]","72.73658240638558","57","60","","TELLUROCRACY","HIGH","20"
"2596","awrKl","17","10.0","2025-03-08T15:19:47.152115+03:00[Europe/Moscow]","57.70513885493567","59","42","","TELLUROCRACY","HIGH","64"
"2597","oOJWN","5","13.0","2025-03-08T15:19:47.153569+03:00[Europe/Moscow]","82.75160624201511","38","15","","ARISTOCRACY","NIGHTMARE","77"
"2598","uRhUB","3","13.0","2025-03-08T15:19:47.155050+03:00[Europe/Moscow]","15.648212308001186","43","89","","STRATOCRACY","HIGH","91"
"2599","vrVka","5","13.0","2025-03-08T15:19:47.156524+03:00[Europe/Moscow]","81.07597710876594","66","44","","STRATOCRACY","HIGH","32"
"2600","hRKgK","8","10.0","2025-03-08T15:19:47.158012+03:00[Europe/Moscow]","49.25481652316404","25","56","","ARISTOCRACY","NIGHTMARE","55"
"2601","ZLOSy","12","10.0","2025-03-08T15:19:47.159515+03:00[Europe/Moscow]","75.07537809665861","79","49","","TELLUROCRACY","VERY_HIGH","38"
"2602","rxVML","5","6.0","2025-03-08T15:19:47.161006+03:00[Europe/Moscow]","5.572041879099232","67","76","","TELLUROCRACY","HIGH","77"
"2603","DWRNh","7","13.0","2025-03-08T15:19:47.162488+03:00[Europe/Moscow]","55.160991734203925","96","27","","STRATOCRACY","NIGHTMARE","30"
